Text,True_Label,predicted_label,is_correct
kandung jokowi bernama sulami aktivis gerwani,1,0,False
staf ksp tindakan rasisme liga ditindak,0,0,True
jokowi mardiono tuntaskan tugas mundur wantimpres,0,0,True
anggota dpr ingatkan efek domino imbas kenaikan harga bbm,0,0,True
video pesawat rusia terbang ukraina,1,0,False
kemlu as pedulilindungi langgar ham mahfud md melindungi,0,0,True
pemilu jokowi ingatkan isu politik identitas muncul,0,0,True
kanal youtube istrinya bupati langkat cerita sel rumahnya,0,0,True
indomie saksang babi,1,0,False
john cena meninggal dunia,1,0,False
catatan bnpp pengamat perbatasan,0,0,True
tol jakarta – cikampek ambruk,1,0,False
obat bius daun teh tiek kwan im,1,0,False
cacar monyet disebabkan efek samping vaksin covid astrazeneca,1,0,False
pesan berantai ganjar pranowo bolehkan warga jawa salat idul fitri,1,0,False
komisi i dpr kaget pemberian pangkat letkol tituler deddy corbuzier,0,0,True
sri mulyani dana haji rp triliun menutupi defisit bpjs,1,0,False
titiek soeharto mewakili delegasi indonesia sidang pbb h kalla,1,0,False
tito karnavian daerah tergantung transfer dana pusat,0,0,True
artikel berjudul gibran bebaskan palestina israel,1,0,False
kapal rute banda aceh sabang distop virus corona,1,0,False
chloroquine obat malaria klorokuin menyembuhkan covid,1,0,False
sulfur hexaflouride gas memiliki kepadatan air,1,0,False
vietnam strategi perang gerilya buku karya jenderal a h nasution,1,0,False
vaksin astrazeneca pfizer moderna berafiliasi bluetooth kecuali sinovac,1,0,False
demokrat cawapres anies baswedan elektabilitas mengisi,0,0,True
bendera uni soviet dikibarkan mariupol ketegangan rusia – ukraina,1,0,False
link giveaway smartphone ninja xpress,1,0,False
lsm kejanggalan penentuan pemenang pengadaan gorden dpr,0,0,True
anies solusi banjir tinggal tunggu musim kemarau,1,0,False
sindir wacana jokowi periode penundaan pemilu sby,0,0,True
survei berhadiah rolex rangka merayakan ulang,1,0,False
akun facebook bupati bogor ade yasin,1,0,False
anggota dpr staf pegawai positif covid,0,0,True
akun facebook bupati serang ratu tatu chasanah kode verifikasi whatsapp,1,0,False
perppu pemilu disahkan aturan lengkap nomor urut parpol pemilu,0,0,True
mengonsumsi air hangat berkumur air garam hilangkan virus corona,1,0,False
pemerintah akomodasi kekerasan seksual berbasis online ruu tpks,0,0,True
program pt pertamina berhadiah cek tunai senilai rp juta,1,0,False
orang cina perang pribumi senjata replika,1,0,False
sidang paripurna dpr setujui calon anggota dkpp,0,0,True
video rusia mengakui indonesia negara kekuatan militer terbesar,1,0,False
respons pdip nama ganjar masuk daftar usulan capres rakernas nasdem,0,0,True
yudo margono berjanji anggotanya sakiti hati rakyat terpilih panglima tni,0,0,True
denny indrayana sistem proporsional tertutup strategi partai menangkan pemilu,0,0,True
pdip intens bangun koalisi pilpres,0,0,True
prabowo sma taruna nusantara bertaraf dunia,0,0,True
ketua pdip merekumendasikan ganjar maju capres udah pastikan ganjar pranowo penerus jokowi,1,0,False
video pemakaman syeikh ali jaber,1,0,False
video joe biden kejatuhan kotoran burung berpidato,1,0,False
jokowi zee indonesia vietnam selesai berunding,0,0,True
china akui dokter palestina penemu vaksin corona terbukti ampuh persen,1,0,False
kaesang pangarep komunikasi pdip fx rudy jalur independen hak,0,0,True
kpu bantuan kominfo pengiriman hasil pemilu cepat,0,0,True
perpu cipta kerja wakil ketua dpr dipelajari reses,0,0,True
top nasional politikus nasdem singgung korupsi bansos kader partai banteng pemuda muhammadiyah dukung ikn,0,0,True
pengamat menengarai tujuan hadirnya koalisi indonesia bersatu,0,0,True
ormas resmi dibubarkan pemerintah,1,0,False
pejabat safari politik peniliti investasi nama ruang publik,0,0,True
ustadz yusuf mansur sebutan kafir hinaan dipidanakan,1,0,False
kenaikan biaya pbb persen jagakarsa jakarta selatan,1,0,False
foto antek china niee sumbangan apbd dki sekarat,1,0,False
akun facebook wali kota samarinda andi harun,1,0,False
alasan upacara bendera senin,0,0,True
anak anak rusia menyanyikan lagu indonesia raya menyambut presiden ri misi perdamaian rusia ukarina,1,0,False
polisi menemukan benda mengejutkan kamar ferry irawan suami venna melinda,1,0,False
pria tewas makan durian divaksin,1,0,False
banyaknya dukungan gibran maju pilgub dki jakarta golkar solo,0,0,True
jk kunjungi sby cikeas lihat lukisan,0,0,True
pakar prediksi pdip kehilangan suara usung ganjar,0,0,True
bantuan penanganan covid pondok pesantren panti asuhan wakil ketua dprd pasuruan,1,0,False
dpr rkuhp disahkan bambang pacul harapannya november disepakati,0,0,True
rakernas nasdem nama erick thohir terpental ceritanya,0,0,True
tni al naikkan pangkat prajurit korban serangan kkb nduga,0,0,True
ahy kumpulkan pimpinan partai demokrat indonesia puncak konsolidasi memanaskan mesin partai,0,0,True
viral video kepala tikus mangkuk mie ayam solo,1,0,False
dukung capres elektabilitas ppp berharap keterpilihan partai,0,0,True
inggris rusuh akibat lockdown,1,0,False
peserta wawancara pertamina membayar biaya akomodasi,1,0,False
pencatutan identitas parpol kpu solo masyarakat memantau,0,0,True
akun whatsapp wakil bupati majalengka tawarkan bansos,1,0,False
ketua dewan pers bilang kemerdekaan pers dukungan,0,0,True
softbank batal investasi ikn ppp ganti uang negara,0,0,True
cenderamata prabowo kapolri listyo sigit pistol g elite,0,0,True
pengamat beda karakter pemilih anies ganjar prabowo,0,0,True
foto mengajak bersetubuh anak kandungnya,1,0,False
wacana ganjar ridwan kamil maju pilpres ketum pan zulhas terbukti,0,0,True
pesan whatsapp bupati jember bagikan sumbangan,1,0,False
vaksin kali kekhalifahan ottoman,1,0,False
terpopuler nasional covid melonjak modal prabowo pilpres,0,0,True
pengumuman kpu tanggal mei sah,1,0,False
foto salah buzzerp rezim firaun berhasil tercolong kamera,1,0,False
inspirasi wali kota mojokerto ika puspitasari gayatri tepi brantas,0,0,True
ratifikasi ekstradisi indonesia singapura diekstradisi,0,0,True
akun facebook bupati sanggau paolus hadi,1,0,False
pidato lengkap jokowi negara berhutang pinjaman negeri,1,0,False
ganjar pranowo diserang elit pdip pengamat dinilai patuh,0,0,True
poster indosiar konser cinta leslar bersemi,1,0,False
jokowi pilih puan maharani ganjar pranowo,0,0,True
mahkamah konstitusi tolak gugatan sehari,0,0,True
ridwan kamil resmi berlabuh partai golkar kta pose jari,0,0,True
gambar perempuan berjilbab syari tulisannya wife and doughter of panglima polim,1,0,False
kontras nilai pasal kontroversial rkuhp,0,0,True
foto putri candrawati istri irjen ferdy sambo,1,0,False
daftar lokasi sekolah staf komando tni au ad al,0,0,True
tsunami melanda darwin australia desember,1,0,False
ganjar hobi nonton video porno salahnya,1,0,False
cia bongkar jati presiden indonesia jokowi passport,1,0,False
foto ahok dipeluk dicium wanita alasan alexis dipertahankan,1,0,False
jokowi utus muhadjir kepala bnpb pakistan serahkan bantuan korban banjir,0,0,True
ex napi wagub,1,0,False
video mata juling akibat main game ular yg lgi trending skrang hati gaeeees,1,0,False
usulan muhaimin iskandar gubernur dihapus gibran fungsinya krusial,0,0,True
surat undangan doa mengatasnamakan gubernur jawa timur,1,0,False
masker denda rp ribu semarang,1,0,False
partai demokrat sambut anies baswedan capres partai nasdem,0,0,True
gambar tangkapan layar artikel berjudul maruf amin uang haji dipakai ikn haji dipakai ikn infrastruktur,1,0,False
presiden jokowi resmikan bypass balige seharga rp miliar,0,0,True
dukung anies baswedan presiden fahira idris indonesia merasakan lompatan kemajuan,0,0,True
nasdem tegaskan capresnya mesti kader partai,0,0,True
tni polri bunuh wanita kabupaten puncak papua ilaga,1,0,False
respon permintaan mendagri wali kota semarang bantu kpu,0,0,True
harga beras puan salahkan rakyat karna rutin makan,1,0,False
jokowi bahas kereta cepat jakarta bandung menlu cina,0,0,True
airlangga perpu cipta kerja cegah amerika tingkatkan suku bunga,0,0,True
video kpk miskinkan sri mulyani,1,0,False
foto suntingan anna maria marten,1,0,False
jokowi tegaskan dispensasi karantina orang negeri,0,0,True
auman raksasa dajjal dasar lautan samudra pasifik,1,0,False
pengamat pdip khawatir ganjar dibajak partai,0,0,True
uu ikn atur aset negara gedung jakarta dipakai bumn,0,0,True
foto merobek membakar kencingi al quran wanita langsung azab allah,1,0,False
kronologi ridwan kamil gabung partai golkar kode,0,0,True
cak imin ngarep wakil puan maharani prabowo bilang,0,0,True
pembantu luhut mega orang tua pandai pake celana,1,0,False
bioskop palangka raya buka persebaran covid,1,0,False
terungkap calon mitra koalisi dijajaki nasdem rabu,0,0,True
bahaya makan cokelat makan mie,1,0,False
video pa jokowi nyawer ni all,1,0,False
pemerintah indonesia berlakukan lockdown maret,1,0,False
relawan poros prabowo puan dideklarasikan indonesia,0,0,True
pdip anggap dukungan jokowi ganjar pranowo ice breaking,0,0,True
partai buruh data kader persen muncul sipol kpu,0,0,True
video mayat bertumpuk akibat covid salah satunya menghisap rokok,1,0,False
bupati pasuruan permohonan dana pilkada,1,0,False
perayaan hut bimoli,1,0,False
video desember ahok ketua kpk,1,0,False
siti nurhaliza meninggal dunia,1,0,False
bacaleg pks poligami rakyat bangsa indonesia,1,0,False
sepi penonton teman ahok tiket gratis uang rp ribu menonton film a man called ahok,1,0,False
ribka tjiptaning iman brotoseno ketua panja ruu hip,1,0,False
didit prabowo menikahkan gay,1,0,False
foto batu karang berbentuk wajah manusia california,1,0,False
sejarah berdirinya ormas pemuda pancasila,0,0,True
survei ipi kinerja penegak hukum polri kejaksaan membaik,0,0,True
selfi megawati ngobrol jokowi puan kekeluargaan,0,0,True
luhut covid pelaku perjalanan negeri,0,0,True
video taliban menghancurkan telepon genggam kaki,1,0,False
aktivis lingkungan greta thunberg makan mewah anak anak miskin kelaparan,1,0,False
koopsudnas mengenal komando operasi udara nasional tni au,0,0,True
yogyakarta referendum,1,0,False
presiden jokowi bahas pengganti tjahjo kumolo berduka,0,0,True
foto rumah gubernur dki kebayoran jaksel,1,0,False
papua kibarkan bendera yahudi israel,1,0,False
foto jalan rusak masjid rubuh gempa banten jakarta,1,0,False
politikus golkar partai kib menyebrang koalisi semut merah,0,0,True
spbu tutup juli,1,0,False
relawan papua barat dukung ganjar pranowo puan maharani pilpres,0,0,True
terkuaknya sifat asli rihanah norma risma,1,0,False
lsi mayoritas masyarakat setuju perpanjangan jabatan presiden,0,0,True
surya paloh bacakan nama capres rakernas nasdem anies masuk daftar,0,0,True
foto asteroid melintasi bumi desember,1,0,False
polisi ferdinand hutahaean menolak diperiksa tersangka,0,0,True
politikus pks bilang dpr keberanian tolak perpu cipta kerja,0,0,True
puan maharani airlangga jalan sehat monas,0,0,True
seumur hidup vaksin covid,1,0,False
artikel ayah sebrangkan anak nya sungai pinjam hp temen nya sekolah online,1,0,False
dr fauci akui vaksin melindungi covid,1,0,False
jus campuran nanas lobak kemiri menyembuhkan asam urat,1,0,False
kecelakaan bus rombongan paskibraka orang tewas orang luka luka waropen papua,1,0,False
kemendagri keluarkan instruksi perpanjangan ppkm jawa bali,0,0,True
akun facebook kabid pp dinkes sampang dokter yuliono,1,0,False
sanksi fifa pssi banned fifa,1,0,False
foto australia angkasa bencana kebakaran negara,1,0,False
foto paus gereja katolik kuil setan,1,0,False
beda respons prabowo bertemu ahy muhaimin,0,0,True
deklarasi relawan anies baswedan dihadiri politikus nasdem demokrat,0,0,True
rumah sakit australia penuh pasien mengalami efek samping vaksin,1,0,False
akun instagram badan nasional penanggulangan bencana bnpb indonesia,1,0,False
tingkat kesembuhan covid vaksin tingkat efek merugikan,1,0,False
kepulauan maluku tenggelam jurang palung laut,1,0,False
foto boris johnson kabur laut mengundurkan jabatan perdana menteri inggris,1,0,False
badan intelijen dunia bin mossad,0,0,True
elite pkb gerindra bertemu mematangkan kerja level,0,0,True
survei populi center mayoritas masyarakat setuju presiden suku jawa,0,0,True
logo sembako bantuan presiden logo garuda ganti bintang,1,0,False
banten bang anies,1,0,False
rekaman cctv perempuan pelaku penyerangan mabes polri membawa senjata apapun,1,0,False
pks putuskan usung capres nasionalis religius anies baswedan masuk daftar,0,0,True
santunan dana bpmi tkw tki uea senilai aed ribu,1,0,False
video detik detik kecelakaan motor kereta api januari sukoharjo,1,0,False
terciduk diduga oknum bais tni provokasi massa aksi mei menyudutkan polri,1,0,False
jokowi soeharto wadas ngabalin tuduhan tendensius,0,0,True
elisa granato kelinci percobaan vaksin kopit inggris meninggal divaksin,1,0,False
menonton motogp mandalika besok jokowi hadiri dpr ipu bali,0,0,True
spbu cipinang meledak terbakar,1,0,False
sampul artikel cnn indonesia ganjar jokowi ri – ri pilpres,1,0,False
lemhanas akui regresi demokrasi indonesia,0,0,True
ganjar pranowo relawan membenturkan,0,0,True
pertempuran november kisah tomo menerima ijazah wirid kh hasyim asy ari,0,0,True
anies cak imin pidato puncak milad pks besok,0,0,True
ketua partai ummat reformasi jilid agenda mendesak bangsa,0,0,True
ganjar pranowo dipanggil pdip buntut pernyataan nyapres,0,0,True
artikel kabar duka cita innalilahi… ayu ting ting berita meninggal dunia akibat kecelakaan maut,1,0,False
kontroler ps terbuat hidung anjing,1,0,False
relawan upaya penjegalan anies ditakuti,0,0,True
innalilahi pesan wasiat irfan hakim istri anak anaknya meninggl dunia,1,0,False
alhamdulillah aceh berangkat haji indonesia,1,0,False
koalisi indonesia bersatu dianggap pakar bawa visi genuine,0,0,True
salah guru kampret kadrun keren mantap,1,0,False
kemenag menghapus kurikulum pendidikan agama madrasah khilafah jihad,1,0,False
ridwan kamil maju pilpres pks langka keberaniannya,0,0,True
prabowo subianto diprediksi menang pilpres ganjar pranowo maju,0,0,True
trauma paranoid polisi langsung tembak kabur razia,1,0,False
desy ratnasari meninggal dunia,1,0,False
jokowi teken perpres jabatan wakil menteri negeri,0,0,True
taruh muka ridwan saidi,1,0,False
megawati bangun kantor partai pulau terluar alasannya,0,0,True
islam tdk ditegakkan,1,0,False
ruu ppp disahkan usul dpr pks bacakan pendapat fraksi,0,0,True
poster anis matta dukung jokowi pilpres,1,0,False
video atlet angkat beban cedera olimpiade tokyo,1,0,False
rizieq shihab dikabarkan pencuci piring arab saudi,1,0,False
dukung uas ketum pbnu,1,0,False
korban covid tergeletak jalanan akting belaka,1,0,False
video pembukaan gereja katolik arab dihadiri raja salman,1,0,False
sby rakyat hak mengkritik gapapa kalo demo anarkis pasukan,1,0,False
isu imigran nama orang indonesia,1,0,False
subjudul cover majalah tempo ahok dijadikan bos pertamina menguasai blok masela,1,0,False
tegaskan pemilu februari jokowi berharap spekulasi,0,0,True
uji materi presidential threshold diajukan pks disidangkan besok,0,0,True
jokowi keluarga wisata bali safari marine park,0,0,True
dpw partai nasdem diy baliho dukung anies baswedan pemilu presiden,1,0,False
masuk gereja bom diledakkan remot kendali jarak,1,0,False
pemimpin kpk penyidikan anies baswedan,1,0,False
rumah jokowi setara meter persegi tanah dki,0,0,True
psi kejanggalan pemenang pengadaan gorden rumah dinas dpr,0,0,True
love saudaraku salib,1,0,False
gadis ular menggemparkan dunia,1,0,False
rihanah berbohong norma risma terpaksa tunjukkan video yur mantan suaminya,1,0,False
pria lingkaran biru habib husen bin syihab ayahanda habib riziq syihab,1,0,False
who vegetarian kena covid,1,0,False
perangkat desa ajukan tuntutan demo jilid iii gedung dpr,0,0,True
akun facebook bupati purbalingga uang pulsa,1,0,False
pdip megawati ajukan nama calon menpan rb jokowi,0,0,True
ahy kpu daftar keikutsertaan demokrat pemilu,0,0,True
ahy bertemu hary tanoesoedibjo bahas kondisi bangsa,0,0,True
jokowi lantik dkpp unsur masyarakat istana siang,0,0,True
relawan jokowi kunjungi partai golkar ketum projo pertemuan kali kantor partai politik,0,0,True
reshuffle kabinet jokowi,0,0,True
jokowi indonesia dukung palestina anggota penuh pbb,0,0,True
kota jabar bandung ridwan kamil pusat pemerintahan rencana dipindah,0,0,True
eks pangdam iskandar muda pj gubernur aceh kemendagri pensiun tni,0,0,True
banyaknya varian covid muncul vaksinasi,1,0,False
masyarakat new zealand belajar wudhu,1,0,False
demo april bem si tuntut tolak jokowi periode,0,0,True
judul berita itv efek samping vaksin wajah merah,1,0,False
